,Energy consumption,Energy saved,CO2 emission,CO2 saved,Steel and iron_Energy consumption,Steel and iron_Energy saved,Steel and iron_CO2 emission,Steel and iron_CO2 saved,Cu_Energy consumption,Cu_Energy saved,Cu_CO2 emission,Cu_CO2 saved,Al_Energy consumption,Al_Energy saved,Al_CO2 emission,Al_CO2 saved,Concrete_Energy consumption,Concrete_Energy saved,Concrete_CO2 emission,Concrete_CO2 saved,Composites_Energy consumption,Composites_Energy saved,Composites_CO2 emission,Composites_CO2 saved,REEs_Energy consumption,REEs_Energy saved,REEs_CO2 emission,REEs_CO2 saved
1993,1454.1722809092157,0.10284112558287226,121.59045371304562,0.011320085656022185,864.0427822035018,0.0965535473194798,68.85340920684156,0.010813997299781736,9.077942836837362,0.0019276360444872712,2.470919352038572,0.00016003016218384895,18.108561771788008,0.004359942218905189,4.477052931663333,0.0003460581940566002,93.28235679311905,0.0,17.301209915261644,0.0,468.27463730396926,0.0,28.37193390724049,0.0,1.386,0.0,0.1159284,0.0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,2593.064391299591,0.24312014483872058,214.91981220048274,0.026782551298181904,1487.586039204975,0.22894036691077424,118.54201249914645,0.025641321094006717,15.819222948159714,0.004129750095860541,4.305823997723946,0.00034284717776955436,30.99648981045252,0.010034080796466767,7.663387480796985,0.0007964270407957927,161.76864126823858,0.0,30.003457422238995,0.0,894.121998067765,0.0,54.173274000576356,0.0,2.772,1.5947035619050097e-05,0.2318568,1.9559856098401993e-06
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,2546.5678328267923,0.7386766141982934,209.18263688456247,0.08153167410455606,1405.521477275127,0.7006171014513171,112.00249272036169,0.0784691153625475,15.501470735980261,0.00904802237667738,4.219335229911787,0.0007511565746675561,29.150037888226006,0.028810569814215658,7.206881707684812,0.0022867582318906597,154.23528942500423,0.0,28.606236060278988,0.0,939.3875575024545,0.0,56.91583436632518,0.0,2.772,0.00020092055608341924,0.2318568,2.464393545034724e-05
1998,8109.546271904036,1.5470529647898925,671.4523475105398,0.17066451848238845,4632.721061168238,1.4644014603361277,369.16995956184394,0.16401296355764633,49.427373609290115,0.021017156927295118,13.45360465104938,0.0017448205750961985,96.4775361547835,0.06129516627611421,23.85253127911881,0.004865132031781263,504.230873049176,0.0,93.52040922086726,0.0,2818.373427922549,0.0,170.76027239766034,0.0,8.316,0.00033918125035537004,0.6955704,4.160231786465578e-05
1999,426610.7510495753,40.06427143899593,35233.468368223905,4.411535789112857,241154.04399266047,37.6631879619077,19216.96288066513,4.218277051733662,2590.1816103478563,0.726565840789527,705.0198466035586,0.06031867357497961,5014.406192611045,1.673826380391727,1239.731914002986,0.13285527772615952,26308.293756427254,0.0,4879.43624539609,0.0,151086.44549752862,0.0,9154.061109556145,0.0,457.3799999999996,0.0006912559069686743,38.25637199999997,8.47860780553208e-05
2000,130770.18592964583,16.60987555227803,10793.79214302721,1.830435561137465,73732.02554843517,15.661917534784244,5875.520785890928,1.7541347638958356,794.7338942492479,0.26817918414174585,216.3181013932864,0.022263932268371357,1532.7929871999431,0.6778999103119397,378.95860662262425,0.053806405437315394,8048.73178741954,0.0,1492.8096050855404,0.0,46530.78611234193,0.0,2819.2182173948345,0.0,131.11559999999997,0.0018789230400987407,10.96682664,0.00023045953594284698
2001,260072.8336683685,41.40720814350861,21427.231849217194,4.565124691074338,145442.15494711717,39.10537514566325,11589.9217223484,4.379802016314285,1587.8743379865575,0.6331319348153306,432.20248252888547,0.052561896475235,3018.26550722218,1.661485555827831,746.2179828493986,0.13187575936391305,15903.954544769073,0.0,2949.728818195191,0.0,93836.00551451324,0.0,5685.357981173449,0.0,284.5788167602875,0.007215507202197737,23.80286212187108,0.0008850189209044844
2002,60362.512736462115,55.22809752302379,4949.565305641251,6.100482593237079,33129.70496060636,52.526405106538654,2640.0233640483193,5.882957371932329,359.74748017619,0.585845754797985,97.91943247399254,0.048636251341719505,685.3430776184703,2.093907958433072,169.44013961546008,0.16619807562450842,3637.241732958416,0.0,674.6043399613753,0.0,22494.758285102682,0.0,1362.9177078621037,0.0,55.717200000000005,0.021938703254079664,4.66032168,0.0026908943385234797
